customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,monthlycharges_per_tenure,has_internet_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9359-UGBTK,False,1.4100994218432374,0.252204534106285,1.1957578512816183,0,1.0639705882352941,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0135-NMXAP,False,-0.8295205827584317,0.830509890164096,-0.5434824259184965,1,6.903846153846154,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4782-OSFXZ,True,1.5729808767233588,0.5961965131406728,1.566512607638384,0,1.1486111111111112,1,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
6479-OAUSD,False,-0.30015585439803716,-1.491020519067978,-0.78261637380801,0,0.7653846153846153,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
7129-ACFOG,False,-1.1145631287986442,-0.3643221529553466,-0.8827779987687487,0,8.966666666666667,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4189-NAKJS,False,-0.2594354906780068,-0.43910301796282214,-0.4361900526962813,0,1.9092592592592592,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
5562-BETPV,False,-1.2774445836787656,-1.4993295040688086,-0.9994750121129111,0,9.825,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1282-IHQAC,True,1.5322605130033284,-0.6883725679877406,0.3215899289606193,0,0.6204225352112676,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
9127-FHJBZ,False,1.6137012404433893,1.6364814352446657,2.5652368200251727,0,1.5616438356164384,1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
6270-OMFIW,False,1.125056875803025,0.9850570111795457,1.4689560238381847,1,1.5475409836065575,1,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
1641-RQDAY,True,-0.015113308357824713,1.1844726511994805,0.4125456033794519,0,3.0424242424242425,1,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0107-WESLM,False,-1.2774445836787656,-1.4926823160681442,-0.9993867056328929,1,9.925,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
6994-ORCWG,False,-0.748079855318371,-0.3493659799538514,-0.6667582720240212,0,3.6166666666666667,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1346-UFHAX,False,-0.7888002190384014,0.5064594751317021,-0.5536597477406039,0,5.714285714285714,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3992-YWPKO,False,-1.0738427650786138,1.5002140812310438,-0.712567258533506,1,15.700000000000001,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
2933-XEUJM,False,0.5549717837226001,0.47987072312904416,0.5786280156738398,0,1.6851063829787234,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0125-LZQXK,False,-0.7073594915983407,1.2160467942026365,-0.32203185065264456,1,6.334375,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
5461-QKNTN,True,0.43281069256250915,0.9817334171792131,0.7372926836466918,0,2.143181818181818,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
4835-YSJMR,False,0.26992923768238775,-0.4972659129686364,-0.13782453333450387,0,1.2449999999999999,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
8399-YNDCH,True,-0.46303730927815856,-0.15659752793458118,-0.46235084740169796,1,2.7295454545454545,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3164-YAXFY,False,1.002895784642934,-0.3659839499555126,0.4029864269174726,0,0.9267241379310345,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0887-WBJVH,False,0.8400143297628127,0.9534828681763893,1.1430830359507118,0,1.7305555555555556,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False
4660-IRIBM,False,-0.5851984004382496,0.7690234011579498,-0.345631757437531,0,4.626315789473685,1,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
5673-FSSMF,False,-1.2774445836787656,-0.15327393393424887,-0.9815929499092086,1,30.075,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
7670-ZBPOQ,False,1.0436161483629645,-0.12336158793125872,0.5278297130433218,0,1.0347457627118644,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
8089-UZWLX,True,1.5729808767233588,1.3057838322116073,2.2651714009230437,0,1.4451388888888888,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0080-OROZO,False,0.10704778280226633,1.1462513201956595,0.5513413133481899,0,2.7569444444444446,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
3916-NRPAP,False,-1.1960038562387048,0.6959043331506402,-0.8947876800512353,0,21.425,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
6807-SIWJI,False,0.22920887396235737,1.332372584214265,0.7081956984806671,0,2.6884615384615382,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
8221-HVAYI,False,0.10704778280226633,0.14584952609565352,0.09133078231294342,0,1.9208333333333334,1,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False
1579-KLYDT,False,-1.0331224013585834,0.8537750481664219,-0.746123720940454,1,11.30625,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
5232-NXPAY,False,0.5956921474426305,0.32200000811326246,0.5417600602662062,0,1.5510416666666667,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
8967-SZQAS,False,-0.748079855318371,-0.4756625519664766,-0.6701801481247297,0,3.3633333333333337,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4468-KAZHE,True,-0.5037576729981889,-0.1582593249347472,-0.4521072957195771,0,2.857142857142857,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0455-ENTCR,False,1.369379058123207,0.6809481601491449,1.4372098442716117,0,1.2723880597014925,1,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
8944-AILEF,False,-0.7073594915983407,-1.505976692069473,-0.8576548052035469,0,1.215625,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
5542-NKVRU,False,0.3920903288424788,-1.462769970065154,-0.6352990885175075,0,0.48255813953488375,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
7126-RBHSD,False,-0.62591876415828,0.46989994112804756,-0.41254599267138575,0,4.383333333333334,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5370-IIVVL,False,0.18848851024232702,1.3207400052131024,0.6599582837706793,0,2.75,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
6789-HJBWG,False,-0.8295205827584317,-0.5105602889699654,-0.7380878312587902,0,3.8,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3927-NLNRY,False,0.8400143297628127,0.9800716201790471,1.1412065232503232,1,1.7453703703703705,1,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
9087-EYCPR,False,1.125056875803025,-1.3215172250510334,-0.3436227850171151,0,0.4098360655737705,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6791-YBNAK,False,-0.5851984004382496,-1.303237458049206,-0.8015801903919365,0,1.3447368421052632,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6358-LYNGM,False,-1.2774445836787656,0.33695618111475767,-0.9750803470078602,1,37.45,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6077-BDPXA,False,-1.1960038562387048,0.179085466098976,-0.9224055316769538,0,17.5375,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0013-MHZWF,False,-0.9516816739185228,0.15415851109648415,-0.7558374337424653,0,6.94,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
5494-HECPR,False,-1.2774445836787656,0.5147684601325326,-0.972718148667371,1,40.125,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8268-YDIXR,False,0.9621754209229036,0.9435120861753926,1.3116380296856116,0,1.6342105263157896,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
9824-BEMCV,False,-0.62591876415828,0.14086413509515497,-0.5005434000096058,1,3.8333333333333335,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1373-ORVIZ,False,-0.8702409464784621,0.05278889408635025,-0.6810639217869833,1,5.529166666666666,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
4291-SHSBH,False,-1.0331224013585834,0.15914390209698223,-0.7779582069870455,0,8.69375,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6980-IMXXE,False,1.4915401492832983,-1.481049737066981,-0.38442037878556223,0,0.28857142857142853,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
9866-QEVEE,False,-0.5444780367182193,0.7058751151516368,-0.3315247972546101,1,4.3,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9897-KXHCM,False,-1.1960038562387048,0.5164302571326987,-0.8977459471318479,1,20.075,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
